Circular diameter    Cumulative prob
22.36401673640167, 0.03175355450236972
28.430962343096233, 0.058293838862559344
35.230125523012546, 0.08672985781990517
42.65690376569037, 0.1511848341232228
47.57322175732217, 0.2611374407582938
51.02510460251045, 0.3900473933649289
54.05857740585773, 0.5132701421800948
57.196652719665266, 0.6383886255924172
60.43933054393305, 0.752132701421801
64.2050209205021, 0.8450236966824645
67.76150627615063, 0.9075829383886256
71.31799163179917, 0.9511848341232227
74.56066945606695, 0.9739336492890996
76.96652719665272, 0.9834123222748816
81.15062761506276, 0.9928909952606636
87.63598326359832, 0.9966824644549763
