8.832335329341298, 0.98828125
25.898203592814355, 0.8984375
42.964071856287404, 0.859375
61.82634730538919, 0.83203125
81.58682634730536, 0.8125
100, 0.796875
118.86227544910176, 0.78125
141.76646706586826, 0.76953125
159.73053892215566, 0.765625
179.940119760479, 0.75390625
197.45508982035926, 0.75390625
214.9700598802395, 0.7421875
233.83233532934128, 0.73828125
250, 0.734375
263.92215568862275, 0.73046875
280.0898203592814, 0.7265625
297.60479041916165, 0.7265625
313.7724550898203, 0.71875
330.8383233532934, 0.71484375
347.45508982035926, 0.71484375
